product_id,product_class,weight_class,color_code,locally_sourced
20360207,760569,1,2,0
4712815112279,530114,5,2,1
4714072601046,730109,1,5,0
4710186051074,530114,5,2,0
4711800201233,560322,7,2,0
4710431303965,321301,7,0,0
4710200402622,100205,8,4,0
4710057110046,100315,1,2,0
4718538322605,711201,2,4,0
4715874000792,100307,6,2,0
51131500969,500556,1,5,0
4711713493244,520452,3,5,0
4710579101041,110401,7,2,0
4719854750202,712901,8,1,1
4715246771282,470107,1,5,0
4711713493992,520457,5,1,1
4710199012185,110411,2,2,0
4713045654515,760210,5,1,1
4710030643301,120107,2,0,0
4711629910118,730203,2,4,0
4710017005252,520228,1,2,0
4711916161100,590311,4,5,0
4710247007286,100205,7,4,0
4710085179824,100515,4,4,0
4710498126668,560405,2,2,0
4714575200265,321302,7,0,0
8410660102181,110114,3,5,0
4712500130410,110308,1,4,0
4710470682090,720131,1,4,0
4712054700459,500112,4,5,0
4711713260402,520446,4,2,0
4053800001704,560107,1,2,1
4719859760688,500302,5,5,0
4710088502223,130205,1,2,0
9789570324297,760155,5,5,0
4710063341151,130101,5,4,0
4710017035426,520424,4,0,0
4710312010173,530201,5,4,0
4710032701719,530104,7,0,0
4710431315180,321301,0,4,0
20559373,510539,2,5,0
4714499011268,510101,1,2,0
4716758010050,560334,4,5,0
4713817001059,100323,4,4,0
4714554999012,100205,0,0,0
4710303235783,530505,7,5,1
9415007602194,100401,7,2,0
4710018030109,100503,6,2,0
4710049001260,560104,4,4,0
4710036100273,560201,4,4,0
4714390001023,500301,4,0,0
37000300441,530112,5,5,0
4712054810332,520503,4,0,1
4965736041634,730708,7,2,0
4711207001115,120112,4,2,0
4710114307037,500208,3,0,0
4714903080514,730303,4,4,0
4710175565605,110403,1,2,0
20009199,501102,4,4,0
4710573437443,321305,5,0,0
4710883100082,110322,1,4,0
4710334040820,110504,5,4,0
4710088434258,130207,1,0,0
4712297206602,730326,5,5,0
5011784122517,530410,1,3,0
4710008290049,110805,8,1,0
4711015003738,110333,7,0,0
4710697576097,120112,7,5,0
4710431347242,320107,1,5,0
4710054156535,300301,8,5,1
4710762401224,110814,1,2,0
4710697560065,120101,1,4,1
4710525600109,100209,1,1,0
4711567323162,110334,7,4,0
4713888702664,760101,1,5,0
20561512,751101,5,1,0
4711686005062,130108,2,4,0
4711634002587,130302,7,2,0
4713537800246,520141,7,2,0
4710043001563,100401,5,0,0
4715676075028,500320,0,0,0
4719859030170,500802,8,2,1
4712650840351,560336,5,1,0
4710363917001,530101,8,4,1
4710363712002,530104,5,3,0
4714082270096,760135,5,2,0
4712031000893,110309,7,2,0
20565107,540617,5,1,0
4710689108039,530601,5,2,0
4710644074324,320201,8,5,1
4973271113853,520210,2,5,0
4710363044004,530116,4,1,0
4718176138200,501002,2,4,0
20568795,760951,2,2,0
4901216119585,530211,7,1,0
4902556128084,130310,3,2,0
4902773012098,100205,5,2,1
4719111237095,760502,7,2,0
2100035002142,760152,5,3,0
9310135026310,120303,5,0,0
4710543511036,100312,1,0,0
4714499039309,510109,4,4,0
4710063312151,130204,3,3,0
2230018000527,510316,0,0,0
20557386,320501,1,4,0
4901301036858,300702,1,5,0
4891975000487,530105,5,3,0
4715398106802,740104,2,4,1
4710628121037,560402,5,2,0
4714617100010,110142,1,2,1
4711046199547,500301,1,4,0
4712814888168,780501,4,5,0
4718433614829,500107,1,5,0
4712494212376,100301,5,0,0
4713045102283,760534,7,5,0
4719230995487,520203,7,2,0
4712297187604,730301,5,3,0
4904776191008,520144,1,2,1
4902555178608,100112,4,4,0
4719866840090,712902,1,3,0
9789571330105,760155,0,5,0
4715398013001,740105,4,2,0
8886300001303,100414,5,5,1
4902430484671,530110,1,4,0
4716821101203,520457,5,4,0
4715676014058,500540,1,4,0
20454395,300418,5,2,0
4714082710011,760917,5,4,0
9556019001343,530104,1,2,0
4710012724547,110506,5,0,0
4710943109109,110323,1,0,1
4719862991123,560408,3,2,1
4715676246015,501001,2,2,0
4719859181018,530114,3,4,0
9300605710115,100436,5,1,0
4710221680528,300701,7,4,0
4902430492645,530111,7,4,1
4719230995005,520436,1,2,0
4712278884157,110404,1,2,1
4710431102841,320104,5,2,1
20370688,540209,9,2,0
4710085172894,110411,3,4,0
39101046792,720508,1,1,0
4711058111223,110110,7,4,0
4711713494050,520443,8,4,0
4710299280002,712501,5,0,0
4713645109019,500554,7,2,0
4710200402363,100419,3,2,0
4710017005894,520202,4,2,0
4950586561470,510506,4,1,0
4712048022017,110109,4,2,0
4710126091863,120110,1,5,1
2280155002946,470109,7,0,1
8801024110407,130307,4,1,0
4716327419512,760524,2,4,1
4006932750620,510512,1,3,1
4710017005467,520211,4,2,1
4710303370125,530205,0,5,0
4710038850527,530404,5,5,0
4716086091004,760170,7,4,0
4711686002511,130108,8,4,0
4714532132202,100414,5,5,0
4710038850572,500304,2,5,0
4710202030595,720318,5,0,0
9310059602102,300107,2,2,0
4711286841084,100611,9,0,1
4712054702552,500101,2,1,0
4973167118313,300603,7,1,0
4715140039716,760201,5,3,1
4711209051132,110501,8,2,0
4976790244008,510539,7,5,0
7231254883870,100305,5,5,0
4710017209186,520328,1,2,0
4714058833225,530225,2,3,0
7616100830794,100436,7,5,0
4710644762016,320104,1,0,0
4713071850028,500701,7,4,0
7614500010617,100102,2,2,0
4715163100226,120107,4,4,0
4711686002528,130316,5,5,1
52742652108,500804,8,2,0
44900130528,100308,7,4,0
4710174008592,100304,4,4,0
4710303330242,530209,7,1,0
4712763100106,100306,5,2,0
4713537800109,520433,0,4,0
4711821100980,590318,8,2,0
723125488071,110507,3,5,0
4714043052013,520208,4,2,0
4710689300099,720509,1,0,0
8886311100545,100414,1,4,0
4710422101037,110116,5,5,0
4710303246734,530412,4,2,0
4714957500464,760635,5,2,1
4710644815514,320202,5,1,0
4712804030126,530116,4,2,0
4710717900673,320206,4,2,0
8992741941341,100103,2,3,0
4710088414090,110411,1,5,0
84501278526,100201,5,4,1
20008819,501102,1,2,0
4903301695714,530104,5,4,0
4710498601998,100109,6,4,0
4718186003888,710901,2,5,0
4102960000154,560117,4,0,0
8850633120253,510201,7,1,0
4715398012004,740104,4,2,0
7616100275366,100403,5,2,0
4713524000239,590304,6,2,0
4710177041084,760140,1,2,0
4710395886344,120204,6,2,0
34000256808,100405,4,2,0
4719859760855,500501,5,4,0
4719859760961,500516,1,5,0
20558024,510404,1,4,0
4713045021362,760227,1,5,1
9415007002208,100437,1,2,0
4713452110482,500601,4,3,0
4711084213304,530126,3,5,0
4531632415079,300704,5,5,1
4710247006036,100201,7,5,0
5000174958225,530110,7,2,1
2240055001791,510304,2,2,0
4710017009311,520405,3,0,0
4714232111026,520113,4,5,0
4717088100893,761103,1,4,0
4710186081088,530120,9,1,0
8000380004966,100205,4,0,0
9310124151214,720307,5,2,0
20571153,751101,5,5,0
4710032503047,300301,1,2,0
4710734001308,110407,2,4,0
4710734001476,110806,2,5,0
4711527066887,100325,0,1,0
4976790239387,510530,3,2,0
4713915683218,731302,2,1,0
4710008241126,110136,7,2,0
4714072602869,730319,5,2,0
4934567920302,100106,2,1,0
20386214,320501,1,3,0
4902430489065,530110,5,1,0
4902430484664,530110,2,0,0
4903316464015,100104,1,2,0
4717265993560,500709,1,2,0
4711022600012,130103,1,1,0
4710314141202,530205,2,4,0
20509828,540222,2,5,0
2100230000530,760138,2,2,1
4710120001110,300714,1,5,0
4717673011078,520133,5,0,0
5000174958195,530111,8,0,1
4710333157901,470207,3,2,0
4710020842424,560201,5,1,0
4716545000547,520437,1,3,0
4710626526117,100507,7,2,0
4961373439193,540112,9,2,0
4714072300703,730303,1,1,0
4891996338323,100205,5,2,0
4710834000492,100413,4,2,0
4714232170030,520126,1,2,0
8712045012994,560402,5,5,0
4714082990024,760523,7,5,0
2250062001134,501002,5,1,0
34000338306,100102,3,4,0
4714220120177,780102,2,5,0
4715367001008,740807,1,0,0
4719859760725,500501,7,4,0
4710357303803,120108,6,5,0
4710303350165,530205,1,1,0
4710431302258,320104,5,2,0
26333009701,500806,5,2,0
4710314926533,530501,2,2,0
6921079000163,760520,7,2,0
4710043555011,110112,1,4,0
4714005052013,500805,6,2,0
4710852001068,100304,4,1,0
4716829883019,500303,5,0,1
4711703121942,760668,1,1,0
4714072601893,730108,2,4,0
4710054136100,530101,9,2,1
4710008212195,110411,5,1,1
4713691071308,540605,4,3,0
4713413600182,711203,1,5,0
4710032602887,530102,1,2,0
4711800531385,560409,5,1,1
4714072601299,730319,5,4,1
4714008432201,720124,1,4,0
4711286840162,100611,4,4,1
4710126180031,120302,1,5,0
4710110422048,100503,1,0,0
4710177034017,760526,8,2,0
4713045215709,760583,1,4,0
4710905340113,520423,1,0,1
20561635,320501,5,5,0
4710823997536,100507,1,0,0
4711083321208,300422,1,4,0
9771027005002,761111,2,2,0
4955814110482,300606,5,2,0
4718176077622,501002,4,3,0
4901987235309,500316,4,5,0
4973655701034,520308,9,2,1
4710117600425,300801,5,0,0
4718938570293,760702,5,2,0
4710179370205,100416,9,4,1
4712566065367,510539,4,2,0
4973167006191,300712,8,2,0
733879011081,760938,3,0,0
4714910170307,760130,7,2,0
4710731040508,500511,8,2,0
4710943100991,110212,4,0,0
4710126391833,100306,4,1,0
4710857000202,130304,7,3,0
20559915,760584,7,5,0
9300639800011,130109,5,5,0
4719859030217,500805,8,2,0
4712456007101,300115,5,5,0
4719859030224,500805,3,1,1
4711039281105,300307,7,1,0
4710043653106,100407,8,0,0
4713071870033,520437,7,0,1
4715484000380,300111,9,0,0
4710015103073,100205,9,2,0
4710114221203,500212,1,2,0
4712552800248,760656,1,5,0
2250078000107,500405,1,2,0
48001271654,110513,1,2,0
4714499018083,510118,5,5,0
4710298910924,100407,4,0,0
78895740042,110125,7,5,0
4710082060002,110507,2,5,1
4710982092080,500205,3,1,0
20424183,520505,4,1,0
4714499763082,510313,2,2,0
4713045001081,760618,7,4,0
2230124000046,520406,5,5,0
4711785339020,570103,7,1,0
4710362020795,100301,7,1,0
20508869,320402,7,5,0
4711629910224,730204,7,5,0
4710589410928,712503,8,2,0
4711629910767,730145,1,2,0
4711985005626,110103,1,4,0
4710735310010,590516,4,1,0
4715890102708,590311,5,5,0
4716782102042,110109,7,1,0
71463033102,560349,1,0,0
4710626065432,100507,7,2,0
300410863531,530104,7,2,0
9555008600000,530301,7,2,0
4710017008178,520508,1,5,0
4902430492621,300427,5,5,1
4800096474220,590301,1,2,0
4710362010123,100305,5,4,0
4716349080776,520472,1,2,0
8888021100327,712901,4,2,0
20525644,540214,1,5,0
4712326777011,110333,4,2,0
20420550,710302,1,4,0
4712815116192,530116,9,2,1
20494582,760520,6,4,0
4902430253116,530111,2,2,1
4710589890294,110401,4,2,0
4903301588351,530105,5,4,0
20523138,320104,7,5,0
4718079400206,750701,7,1,0
4710017005511,520230,7,3,0
4712433020260,750102,5,4,0
20383978,320201,5,4,0
4710105040523,130110,1,2,0
3228020481242,130111,3,0,0
20564636,751101,5,2,0
4711186400183,100501,5,5,0
614632330017,130305,1,2,1
4710189810340,100303,7,2,0
4712494212246,100301,8,2,0
4715145000117,500317,5,2,0
20561550,751205,5,5,0
4713045115641,760583,4,4,1
20553449,510512,5,2,0
8888563070324,100205,5,4,0
4710186064029,530402,5,2,0
20505400,320402,0,4,0
8801019404689,100217,5,4,0
4902555122175,100110,3,5,0
4711770010729,740101,1,4,1
20531706,320402,1,0,0
4715332043064,780107,2,4,0
4710777315776,100601,4,4,0
4711703022546,760305,2,2,0
4710105051123,130201,7,4,0
2160006001659,320309,1,1,0
4718057700021,520469,2,2,0
4719862991161,560408,1,2,0
4719687200042,520137,1,1,0
4710943100953,110204,1,1,0
4710177197262,760103,7,2,0
26333003907,500806,2,1,1
8853301400084,500803,0,0,0
7038513908196,530104,2,1,0
4710498123957,560403,8,2,1
4714499011282,510101,4,2,0
4710852001457,100305,7,0,0
4710223168697,300716,5,4,0
5503021225001,760909,3,1,0
4711128552215,100301,9,2,0
4711084130304,530126,5,2,0
89782012067,100205,1,5,1
4710088451651,560402,1,1,0
4710644001016,320104,8,2,0
4710067376159,590301,5,5,1
4712278884263,110407,4,5,0
4710047500116,100215,1,2,0
2100047001492,760201,5,2,0
9310079306172,110138,5,0,1
4901872179060,470207,6,5,0
4716782200014,110218,1,4,0
4710105010618,130206,1,2,0
4711178100084,560404,5,2,0
4719859030194,500805,7,4,0
4715419200076,760583,7,4,0
9789576796883,760155,4,0,1
4901872529254,470206,0,1,0
4710054132102,530101,7,4,1
4710252000029,100413,5,4,0
4710126095304,120104,4,4,0
20514983,720501,4,0,0
4903301034476,530104,1,4,0
4710946521199,100503,5,1,0
4714020835578,770107,5,2,0
4713145000762,100301,5,5,0
4714072600964,730101,3,5,0
4712067898877,100407,5,2,0
4710430000148,100101,5,3,1
4711202220184,100314,8,1,0
4710363047005,300712,8,2,0
4711433040100,300428,2,0,0
4711046199523,500301,4,5,0
4717362800136,760503,5,2,0
4712987150130,501001,2,2,0
20565343,760201,1,1,0
9789578280366,760155,5,4,0
20524753,760669,3,4,1
4715872000824,300601,3,4,0
4710043105025,560402,1,4,1
2250271001031,500101,4,2,1
4710094021756,300424,6,2,1
4710030139101,120107,2,5,0
4710367401865,590204,1,5,0
4710017008130,520508,1,1,0
4711703120310,760656,8,1,0
4710431100663,320205,2,4,0
4711186600064,110505,4,2,0
7610400029810,100102,5,4,0
4714082100546,760922,2,4,0
4973167648063,470301,5,2,0
4710110241014,110411,7,2,1
20565008,710501,1,5,0
4909978199142,470105,6,1,1
4719856617336,731009,5,2,0
20565336,760226,7,5,0
4712603669091,110512,5,2,0
4710498353941,110603,5,1,0
4909978199128,470105,5,1,0
4710431100557,320104,5,0,0
4719854072137,500903,7,2,0
4714072601015,730101,0,4,0
2250271001192,520328,3,0,0
20123918,760623,1,0,1
4711186400237,100431,5,4,0
4975144104623,720219,5,2,0
4714910110211,760103,5,2,0
47400247307,300802,8,1,1
4710038850015,530406,1,1,1
8721900002193,130109,5,0,0
9789574671489,760155,5,2,1
4710594412009,100505,3,4,0
4710644878823,320507,8,2,0
8851016001169,100218,7,2,0
4904511001425,110402,4,4,0
4710431059688,320201,3,5,0
4710431328708,320411,1,5,0
4712598000039,110806,5,0,0
8850002801608,530114,3,4,0
5503020000081,760908,1,2,0
4711713080277,520121,3,2,0
4714008033507,720507,1,4,0
4903301552000,530105,1,0,0
20568832,760932,7,4,0
4710719001637,130305,1,0,0
4711713380247,520101,2,2,0
4710179122002,100403,2,5,0
4710364144246,500303,4,5,0
4717605070012,760103,4,1,0
4014612508225,530105,2,1,1
20543877,500501,5,5,0
4715006140242,761101,1,1,0
20532802,720226,7,2,0
4712620957263,100407,4,2,0
4710036024043,530101,1,5,0
4714499720085,510317,7,2,0
4710706932005,120208,2,4,0
4710530031059,530301,8,2,0
4710475004033,110203,5,3,1
4710485168879,100511,8,2,1
4005808820566,300709,5,2,1
4710191020003,130308,5,5,0
4710030616305,100323,5,2,0
4719859182015,300712,1,4,1
4712815113863,530114,5,1,0
8851019430522,100210,1,2,1
4713003230607,520443,2,5,0
4713071811241,500208,1,0,1
4710982071023,530110,4,4,0
4714499311245,510428,5,2,0
4710126010130,100205,7,2,0
4710105051703,130205,2,5,0
4711077003295,520316,7,2,0
4710362010277,100307,5,2,0
4978047232073,100320,1,5,0
4710498236251,100403,5,0,0
4713045102917,760916,5,5,1
20493547,760205,7,0,0
4710333197303,470404,5,2,0
20450847,320507,5,3,0
4710303340142,530404,5,2,0
4716369700678,510314,4,2,0
4710076232019,530111,2,1,0
20461416,320202,7,5,1
4715367003859,740807,1,4,0
4002403000706,500544,2,1,1
9789579967617,760155,1,5,0
20514723,510116,1,1,0
4002309003801,100102,1,2,0
4710740600182,100308,2,4,0
9317358333416,500803,1,2,0
4711918030084,100310,8,4,0
4961373038020,540113,5,4,0
4714499957085,510302,6,4,0
2250078000558,500602,4,1,0
4714741334046,590521,1,2,0
20555351,712201,3,5,1
19281504268,100103,7,4,0
20496548,510103,1,2,0
4710470352016,720402,5,5,0
4710038850428,530301,4,2,0
2100230002510,760663,5,4,0
4719858285526,120305,4,5,0
4710126200678,100318,7,4,0
4710303330303,530209,6,4,0
4971513240381,720313,1,2,0
4005808812028,300709,2,0,0
4710221673520,300701,4,2,0
4901601691009,300418,1,4,0
20565619,320202,7,0,0
20521516,320501,7,4,0
4712031000053,110103,2,4,0
4711108170941,100102,4,1,0
20450564,320501,1,1,0
4901638025938,100102,5,1,0
4711703300040,760557,7,2,1
4710120560235,530301,9,1,0
8801083001173,100218,7,0,0
4711767670295,100208,2,2,1
4710982091038,560204,8,2,0
4710175565124,110403,9,1,1
4961739718696,100217,5,5,0
603808124567,100614,7,2,0
4711481040091,100212,5,0,0
2100157002372,760210,7,2,0
4714995013018,300102,5,5,0
4714617165224,100422,7,3,1
4710644006240,321301,7,5,0
4710105015415,130204,5,0,0
4715833014181,570310,8,2,0
4713691040007,540616,8,5,0
4713537118600,510539,5,3,0
4710719001200,130407,7,2,1
4712934300007,100110,1,3,1
4711186319928,110406,8,4,0
4710020941325,590301,9,4,0
75272068348,520102,4,2,0
70450031428,100306,1,5,0
4903316400341,100104,8,4,0
4716999041943,130113,4,1,1
4973167480441,470207,5,2,1
20570057,320402,5,0,1
4712697420516,110409,1,1,0
4719593555694,130317,8,5,1
4710088450272,100424,7,4,0
4715062873887,520469,1,5,0
4710168700044,530105,9,4,0
4901681129966,760212,5,2,1
4710304130223,100209,9,2,0
4712076005600,500905,4,0,0
4717265993843,730719,8,0,0
20554057,320501,5,1,1
4711573333650,100431,1,4,0
4715398071025,740105,1,2,0
4710205003466,530110,2,2,1
4710126091719,120110,4,1,0
4711202220375,100314,1,4,0
4719861020725,560337,5,4,0
41143024607,100302,1,0,0
4712453001058,120109,1,0,0
4710094014383,530408,5,5,0
8801043150606,110507,5,0,0
4710032603976,530101,8,5,0
20451059,730312,7,4,0
4713774309281,760602,1,4,1
4710022421207,100306,5,1,0
4710012111019,110117,2,2,0
9310034370095,100205,4,5,0
4710739580013,720133,1,2,1
20568788,760951,1,2,0
4710032501302,560107,9,3,1
20530921,740303,5,2,0
4710032501456,530116,3,2,0
4714569000079,760513,5,1,0
4710043002515,560401,2,5,1
89782019059,100216,7,2,0
4712987150024,501001,8,4,0
20087760,760219,5,5,0
4711180130079,120202,2,1,1
4715289400064,540204,2,2,0
4710395886337,120204,1,0,0
3228020490336,130110,7,2,0
4933776010323,500304,5,2,1
4714795100536,760101,9,3,0
4710931300112,100308,5,2,0
4710498353965,110603,8,0,0
4014612508249,530105,4,4,0
4714005054062,500802,2,5,1
20561642,320501,3,2,0
4719862470024,120112,5,2,0
4710199031780,110403,7,5,0
4710063156144,110112,4,2,0
4711518006007,110807,4,2,1
20541873,320402,1,1,0
20153137,560329,7,1,0
4718757630109,500115,5,5,0
4973167471173,470206,5,5,0
20451066,500103,7,2,0
20571184,750101,5,0,0
4710162000072,100205,2,1,0
9556439880986,100205,3,1,1
4719866980024,100511,1,1,0
4712936666415,520503,1,1,0
9310022733208,500804,5,4,0
4714541020040,760522,8,2,0
4712032833049,110507,5,4,0
51111060018,500555,3,2,1
4714499363107,510108,5,4,1
4710162000126,100205,4,5,0
9300697107633,730301,2,3,0
729238294103,470106,7,4,0
4713045036335,760158,9,4,0
4710186184048,530404,7,2,1
8999979021043,520402,5,4,0
79763111315,110404,1,4,0
20494346,760618,3,5,1
4718030101166,760548,4,1,1
4710467221530,100205,1,3,0
4714072300437,731201,3,5,1
4710690099456,740805,2,2,1
4710757036301,100217,7,1,0
4712500125157,110201,9,1,0
4713985863169,130315,5,5,0
4710628070465,560403,2,2,0
4934567511128,100212,5,2,1
4711898000985,730309,5,5,0
4710762411124,110802,1,3,1
4713045853024,760205,5,2,0
4719593555533,100319,5,4,0
4713915514215,731302,9,5,0
8006043285222,510427,5,2,1
4712326778018,110333,5,4,1
4711587808243,130402,9,2,0
4710186161209,530110,5,0,1
4711084130106,530126,7,1,0
4715367003781,750101,8,5,0
4987205000324,300422,4,5,0
4710470186000,720303,1,4,0
4710375111114,100414,8,4,0
4710126021204,100205,5,0,0
3036423879005,590512,1,4,0
4713645084125,501134,5,2,0
5010415551054,560517,7,5,0
4710094021732,530110,4,4,0
4710015103059,100112,5,1,0
4714648418016,760657,8,4,0
4718079820479,751101,5,1,0
4710314927202,530302,9,4,0
4710426240039,110601,9,2,0
4710697560102,120101,5,2,0
20558512,540209,1,5,0
15000761561,560327,0,2,0
20568450,320507,4,0,1
4710120001349,530112,4,2,1
4712552006787,760203,0,5,0
4714663613083,520308,5,1,0
4714995000520,300303,2,2,0
4714136000303,530205,7,1,0
4711703400252,760649,1,1,0
20529505,520314,5,2,0
4712456017094,300115,1,5,0
4714082100560,760922,9,0,0
4719866080144,720304,5,4,0
4713537800123,520433,2,2,0
4712031000701,110815,5,4,0
4710032701528,530114,5,4,1
4710063333194,130205,2,2,0
20495008,540606,4,4,0
20570927,130317,1,2,0
795678508360,720515,4,0,0
4901088061104,100103,1,4,0
4711084113604,530126,5,1,1
2100248000072,760183,9,2,0
4710015103080,100205,2,5,1
4711898000213,730301,5,1,0
4715785024405,720210,5,5,0
4710050880274,100613,8,1,0
20564186,760111,4,5,0
4714957210707,760305,1,5,0
4713080000100,530206,1,2,0
2100228000030,760518,1,2,0
4719857525166,300115,5,2,0
4712987110677,501002,5,4,0
4710168501313,530110,5,5,0
4713820000087,110507,1,2,0
4710943100328,110208,5,0,0
4716618016819,300713,5,1,0
4714082600411,760920,5,2,1
2250084001327,500903,9,4,1
4901326040816,100103,5,2,0
4717265993829,730719,5,2,0
4711800511646,570205,5,4,0
4714499365101,510109,8,1,0
4710260000448,300704,5,2,0
4904621300036,110133,8,5,0
4716758000426,560112,7,2,0
4711713140292,520133,5,0,1
4711039233227,300301,8,2,0
5503021224004,760640,5,1,0
4973167192702,470106,5,5,0
4901411176512,100516,5,2,0
4710644771339,321305,8,0,1
9311809180536,530120,5,4,0
4711290030092,530104,1,0,1
8001544003320,520139,7,2,0
4710303280134,530406,3,2,1
4710363732000,530104,0,4,0
4713691230149,540610,3,2,0
20508203,320501,5,2,0
4901872810536,530114,5,2,0
4713045042213,760209,3,0,0
4710498473038,100409,8,1,0
20526641,321303,0,2,0
4901872208586,470205,5,5,0
4710017006457,520424,1,2,0
4901301736574,300712,2,0,0
4711684600559,120101,5,2,0
20464011,320402,5,2,0
4716349007049,520472,7,4,1
4712067898860,100421,3,3,0
4710314492021,530412,5,2,0
4710043131703,560401,4,0,0
4712290410020,100301,1,1,0
4710032701740,530114,5,4,0
733879211245,760618,5,1,0
4711049230124,500307,7,2,0
3061371011030,300422,7,5,1
4711888120112,720514,7,2,0
4971275703278,711203,4,4,1
4711634002525,120101,6,2,0
4713139000242,100102,1,1,0
4710063333279,130205,1,1,1
4714020823056,770107,8,3,0
4711084113307,530126,1,3,0
4710017006037,520424,5,5,0
4713388106092,520227,1,5,0
4710960892077,100413,7,2,0
20558475,320501,5,2,0
4710530913010,530114,2,5,0
39101029122,720504,1,0,1
4711461660165,110815,1,4,0
4710015103998,100210,5,4,0
4714692001448,710703,1,2,0
20431679,520314,5,2,0
4712433010179,750101,5,5,0
4710035331005,100104,1,2,0
4710515536012,110201,1,1,0
4710094014857,530116,7,4,0
20561437,751201,1,2,1
8411732108810,530105,4,3,0
4710084119562,530302,0,4,1
4710043004113,560402,1,4,0
9556291800368,100205,4,4,0
9310022861000,500804,4,2,1
4711119819273,100424,5,2,1
4710032604782,530114,7,0,0
4710117601125,300801,1,3,1
4710168106020,530105,4,5,0
4715006141881,761101,8,4,0
4710363154208,530110,1,5,0
4710043404012,100419,9,4,0
2210001005869,570306,5,5,1
4718176295903,501005,8,0,1
47107151,100113,0,4,0
4710731012116,530205,0,5,0
4713045071473,760598,1,5,0
4710017020569,520424,1,0,0
4710105051567,130205,1,2,0
4711898000206,730301,7,4,0
4710932000486,110110,1,2,0
4712297141606,730102,2,2,0
4716829881008,500305,5,5,0
8999118055106,520464,5,3,0
4903939003448,100111,5,4,0
20563172,560517,1,1,0
4716349008213,520472,5,4,0
4710731052600,530209,5,4,0
20570798,540201,5,3,0
37000913689,530301,5,5,0
20507404,540601,7,1,0
2250084001341,500604,8,4,0
4710176016069,100205,4,2,0
4711985000416,100422,8,4,0
733879271232,760229,2,5,0
4711588213602,100516,7,4,0
20562526,501002,9,1,0
4711713490786,520457,7,4,0
4710017006693,520424,7,1,0
4987133014806,560328,1,2,0
20546427,320201,7,4,0
8852047326597,100313,4,5,1
8006330130044,510507,3,4,0
20555054,320501,4,4,0
4711109809093,300424,5,5,0
4712433010407,750103,8,4,0
4902430488303,530110,1,5,0
4973167392751,470102,1,4,0
4714499850188,510314,9,0,0
4710036009774,530405,3,0,0
4715890102326,530104,5,2,0
4710017005313,520328,5,1,0
4711186400114,100431,1,4,0
4710032603730,530101,7,2,0
4710191030002,130308,5,5,0
4718366008016,300115,4,4,0
4713288100510,130315,3,4,0
4714082710295,760917,1,1,0
4711461660127,110815,5,2,0
2250062000182,501002,5,4,0
20537654,720226,5,4,0
4717265990941,500709,5,2,0
4710085120161,100511,3,4,0
20560607,320402,5,3,0
4719859760954,500517,3,2,0
71691773016,520402,5,4,0
4901616005822,530105,7,2,0
9310135026341,120303,1,2,0
4977084300356,300206,7,2,0
4711800840272,570205,3,1,0
4710364151800,500302,1,2,0
4710722000023,300408,3,2,0
2250271001062,500101,4,3,0
20456641,720205,7,0,0
22000167613,100101,2,5,0
4710205002988,530110,5,1,0
4901420049630,320201,1,4,0
4715140038085,760586,4,2,0
4710046036920,110131,7,4,0
4710320146277,110333,1,5,0
4710060000990,530402,1,2,0
4901301043979,300422,1,2,0
4710690015302,740105,2,4,0
4714957251830,760520,1,5,0
20556143,760402,5,4,0
20445980,321305,5,5,0
50819423,100108,4,4,0
47108738,100108,7,4,0
4711781730623,120107,1,2,0
20543778,321305,8,4,0
4710943100427,110207,5,5,0
4710223168772,300604,1,0,1
4710047512645,100204,1,5,1
4710883000221,110117,5,4,0
4903101125107,110117,3,5,0
4710706721807,100306,7,2,0
4973167922217,470609,1,5,0
4710094011900,100418,8,2,0
4715874001027,100103,1,1,0
799227191461,760620,1,2,0
4716758010012,590501,7,3,1
4902210320694,100323,8,5,0
4716521783105,530104,7,4,0
4713577920225,500311,1,1,0
4715398378766,740402,8,2,0
4710046036562,110131,1,4,0
4711202220467,100305,5,0,1
20564896,320510,1,5,0
4714072302417,730303,4,4,1
4710773366680,100113,8,5,0
4711821101000,590318,1,1,0
4710032502064,560109,2,0,0
4717055100017,130302,7,2,0
733879211610,760619,7,5,0
4712987150086,501001,1,1,0
20514235,110406,8,4,0
4710852600834,100301,7,4,0
4714800613013,760119,5,0,0
4710057160362,110509,7,4,0
4719865870289,100323,7,4,0
4715351300018,110105,9,2,1
4710017005719,520230,3,1,0
4710043004748,100510,1,2,0
9556439880993,100205,8,5,1
4901690009631,500561,7,1,0
4711521530254,100323,5,2,0
4710179191503,100403,2,2,1
4714499890030,510503,5,1,1
4711703121966,760118,4,2,0
3228021990293,130109,4,4,0
3061375036015,300424,5,3,1
4714499720054,510314,1,5,1
20547998,540224,1,4,0
4712466003346,100102,5,2,0
4710967900232,100422,1,0,0
20523961,760556,3,4,0
4712032813027,110505,2,1,0
4719859975068,720221,0,2,0
4710221671106,300711,4,4,0
4713774107122,760636,4,5,0
2270073001282,540213,5,4,0
4714232510010,510326,7,1,0
4710964112119,110112,8,1,0
4710364150803,500302,1,2,0
4710094005947,530112,1,5,0
4711572001130,130309,5,1,0
4710321789176,120110,1,4,0
4710466104582,500301,1,2,0
4711963803046,750101,5,4,0
4712031000992,100422,7,4,0
4710088412966,110411,1,0,0
4710312010043,530201,1,0,0
4713645017116,501134,5,5,0
